frame,track_id,x_center,y_center,width,height
257,0.55861,0.513169,0.0339396,0.129726,37.0
220,0.55909,0.475035,0.0368647,0.136629,18.0
153,0.559356,0.290521,0.0207,0.0919836,14.0
367,0.55951,0.466637,0.0409862,0.15163,18.0
207,0.559566,0.358733,0.0496403,0.0992902,33.0
152,0.559642,0.289012,0.0242285,0.0920575,14.0
92,0.5597,0.390188,0.0335262,0.0907408,5.0
44,0.560285,0.649231,0.0389698,0.118923,2.0
256,0.560335,0.515462,0.0363079,0.13083,37.0
151,0.560528,0.286822,0.0276317,0.0934201,14.0
286,0.560581,0.481448,0.0434267,0.124912,26.0
63,0.560811,0.379823,0.0221791,0.0940201,9.0
255,0.561279,0.517785,0.0363638,0.127974,37.0
308,0.561471,0.467301,0.0332631,0.142168,26.0
63,0.561642,0.203815,0.0165296,0.0710379,12.0
285,0.561647,0.481288,0.0497314,0.123379,26.0
254,0.561649,0.521045,0.0366913,0.126596,37.0
253,0.561964,0.519986,0.0394041,0.125558,37.0
284,0.562253,0.480206,0.0558671,0.118522,26.0
116,0.562447,0.511864,0.0420157,0.108678,4.0
327,0.562624,0.445456,0.0347899,0.144025,26.0
252,0.562846,0.51947,0.0427428,0.125708,37.0
149,0.562852,0.282783,0.031753,0.09416,14.0
167,0.562853,0.384859,0.0311174,0.0955097,23.0
283,0.563281,0.480475,0.059864,0.117397,26.0
251,0.563505,0.519726,0.0429225,0.129575,37.0
131,0.564162,0.488679,0.0382115,0.117443,20.0
150,0.564483,0.283873,0.025874,0.0925595,14.0
7,0.564559,0.362862,0.0283946,0.100912,11.0
250,0.564661,0.519603,0.0418083,0.132003,37.0
84,0.56498,0.410961,0.0192814,0.107626,11.0
213,0.564987,0.35668,0.0275565,0.113536,25.0
219,0.565892,0.477083,0.0308808,0.136961,18.0
366,0.565974,0.468315,0.0448928,0.154426,18.0
249,0.566063,0.51964,0.0376065,0.132316,37.0
148,0.566195,0.281653,0.0287755,0.0934676,14.0
91,0.56623,0.389387,0.0290942,0.08699,5.0
309,0.566463,0.466307,0.0321422,0.143085,26.0
62,0.567011,0.20369,0.016238,0.0714263,12.0
43,0.567061,0.648449,0.0394642,0.120736,2.0
206,0.567543,0.358251,0.0524208,0.098063,33.0
62,0.567578,0.378255,0.022786,0.094784,9.0
365,0.568226,0.468571,0.0428868,0.154118,18.0
282,0.568671,0.479774,0.0569686,0.114488,26.0
248,0.569199,0.517749,0.0345157,0.128391,37.0
147,0.569659,0.281832,0.0267671,0.0932554,14.0
115,0.569712,0.516953,0.0371017,0.115943,4.0
364,0.569912,0.471062,0.0394698,0.155401,18.0
130,0.570069,0.489471,0.035431,0.116601,20.0
310,0.570538,0.467057,0.0311162,0.144398,26.0
166,0.570764,0.384752,0.0347716,0.0988414,23.0
83,0.570816,0.411381,0.0182246,0.103887,11.0
326,0.570829,0.446026,0.0321793,0.143209,26.0
218,0.571273,0.477926,0.0273122,0.137365,18.0
90,0.571828,0.388926,0.0281508,0.0853691,5.0
363,0.572316,0.473859,0.037723,0.154147,18.0
42,0.572339,0.645509,0.04194,0.122755,2.0
61,0.572621,0.202145,0.0154889,0.069688,12.0
281,0.573217,0.479795,0.0610359,0.120555,26.0
247,0.57381,0.517244,0.0360166,0.126504,37.0
8,0.574126,0.364163,0.0315073,0.0985186,11.0
311,0.574411,0.469513,0.0311801,0.144913,26.0
61,0.574576,0.377132,0.0228076,0.0946481,9.0
146,0.574597,0.282806,0.0232633,0.0934624,14.0
212,0.574752,0.357335,0.0262999,0.110679,25.0
217,0.574869,0.478026,0.036652,0.139528,18.0
129,0.575016,0.48932,0.0321312,0.113906,20.0
362,0.575872,0.466681,0.0370242,0.15309,18.0
246,0.576093,0.517305,0.0397733,0.127986,37.0
82,0.576528,0.410355,0.0193787,0.105365,11.0
205,0.576564,0.359502,0.0464705,0.100847,33.0
114,0.577878,0.52162,0.0320396,0.118906,4.0
280,0.577884,0.473975,0.059807,0.130868,26.0
60,0.577933,0.201541,0.0160975,0.0698551,12.0
312,0.578006,0.467495,0.0292868,0.145632,26.0
145,0.578173,0.283474,0.0241587,0.0954774,14.0
361,0.578468,0.465969,0.0326948,0.147808,18.0
245,0.578551,0.519391,0.0401599,0.130377,37.0
89,0.579,0.388041,0.027715,0.0858867,5.0
325,0.579017,0.44709,0.0310175,0.147841,26.0
128,0.579047,0.489311,0.0303216,0.113052,20.0
165,0.579091,0.383645,0.0347877,0.102855,23.0
216,0.580045,0.477282,0.0493019,0.141554,18.0
81,0.58115,0.410196,0.0203213,0.102932,11.0
60,0.58124,0.374277,0.0235696,0.0982789,9.0
360,0.58125,0.478283,0.0314215,0.14111,18.0
88,0.581487,0.387457,0.0306899,0.0875786,5.0
144,0.581535,0.283402,0.025344,0.0961713,14.0
244,0.581914,0.521709,0.0395729,0.134183,37.0
41,0.582018,0.642238,0.0397581,0.127044,2.0
211,0.582125,0.357631,0.0346783,0.110443,25.0
87,0.582144,0.386222,0.038334,0.0841169,5.0
127,0.582521,0.488333,0.0321544,0.113558,20.0
313,0.582841,0.464616,0.0285426,0.146047,26.0
279,0.583227,0.474883,0.056871,0.131248,26.0
59,0.583273,0.200061,0.0162755,0.0707058,12.0
278,0.58387,0.477398,0.0582707,0.122969,26.0
243,0.58399,0.523546,0.0361504,0.128833,37.0
9,0.58412,0.364703,0.0324356,0.0979096,11.0
113,0.584451,0.522955,0.0286676,0.118566,4.0
359,0.585025,0.481345,0.0332548,0.141947,18.0
242,0.585071,0.527035,0.0325572,0.124813,37.0
126,0.585445,0.487695,0.0351767,0.110933,20.0
324,0.585664,0.449487,0.0302047,0.150793,26.0
215,0.585881,0.477463,0.0558572,0.142394,18.0
373,0.585995,0.647623,0.40476,0.686882,51.0
268,0.586301,0.477301,0.0406323,0.106528,26.0
314,0.586354,0.464019,0.0279036,0.147013,26.0
86,0.586473,0.385881,0.0364285,0.0826756,5.0
267,0.586528,0.474179,0.0392094,0.107503,26.0
204,0.586737,0.360039,0.04177,0.0994876,33.0
164,0.586822,0.381682,0.0342908,0.10611,23.0
277,0.587028,0.490771,0.0531771,0.0951112,26.0
80,0.587192,0.409319,0.0215567,0.102505,11.0
266,0.587491,0.471094,0.0371798,0.108188,26.0
253,0.588091,0.45206,0.0318794,0.11079,26.0
262,0.588164,0.46441,0.0339016,0.108749,26.0
143,0.588169,0.281343,0.0220459,0.0972203,14.0
265,0.588202,0.466559,0.0353021,0.108244,26.0
59,0.588297,0.371728,0.0234617,0.0987376,9.0
254,0.588358,0.452997,0.0321826,0.109062,26.0
263,0.588452,0.465209,0.0350493,0.109198,26.0
256,0.588471,0.458636,0.0325762,0.115263,26.0
264,0.588486,0.465275,0.0344341,0.107842,26.0
259,0.588563,0.463084,0.03258,0.11278,26.0
261,0.588569,0.463408,0.0328618,0.108639,26.0
260,0.58861,0.462671,0.0329622,0.109721,26.0
252,0.588646,0.44679,0.0317205,0.102474,26.0
257,0.588672,0.461863,0.0320908,0.117548,26.0
258,0.588907,0.462963,0.0316641,0.11479,26.0
255,0.589035,0.45664,0.0326223,0.1137,26.0
58,0.589137,0.200285,0.0161494,0.0716048,12.0
249,0.589428,0.434447,0.0287186,0.0785394,26.0
275,0.589529,0.492831,0.0548471,0.0856328,26.0
112,0.589541,0.524179,0.0274807,0.119488,4.0
248,0.589689,0.439863,0.0265913,0.0890722,26.0
315,0.589691,0.463533,0.0265668,0.14887,26.0
276,0.590048,0.4921,0.0503504,0.0909999,26.0
251,0.590099,0.427764,0.0322492,0.0667767,26.0
142,0.590169,0.280698,0.0293415,0.0989309,14.0
358,0.590238,0.476658,0.0349022,0.14477,18.0
269,0.590287,0.481303,0.0493156,0.103113,26.0
247,0.590327,0.438642,0.0259417,0.0881182,26.0
281,0.590349,0.443422,0.0262755,0.107408,18.0
250,0.590377,0.428874,0.0314488,0.0683869,26.0
241,0.590385,0.526875,0.036354,0.125076,37.0
274,0.590729,0.493265,0.0555014,0.0828303,26.0
85,0.591066,0.385499,0.0338986,0.0811868,5.0
246,0.591112,0.439891,0.0255049,0.0924248,26.0
125,0.591116,0.488056,0.0405406,0.110285,20.0
323,0.591186,0.450804,0.0322388,0.149809,26.0
273,0.591216,0.491791,0.0575852,0.0841196,26.0
214,0.591464,0.475422,0.0524947,0.141169,18.0
375,0.591648,0.628616,0.521676,0.729255,51.0
245,0.591839,0.443089,0.0250662,0.103205,26.0
210,0.591842,0.357498,0.0397856,0.10978,25.0
316,0.591879,0.462059,0.0264479,0.148776,26.0
270,0.592115,0.485349,0.0550446,0.0985397,26.0
272,0.592166,0.490094,0.0590401,0.0871316,26.0
79,0.592409,0.409301,0.0244919,0.0999382,11.0
141,0.592472,0.28043,0.0321027,0.097932,14.0
40,0.592577,0.641779,0.0352422,0.128087,2.0
271,0.592705,0.488051,0.0575943,0.0922545,26.0
240,0.592796,0.524876,0.0373411,0.123833,37.0
357,0.593772,0.471355,0.0354271,0.146239,18.0
57,0.594028,0.199264,0.0169651,0.0723528,12.0
244,0.594081,0.445274,0.0246179,0.111457,26.0
111,0.59433,0.525321,0.0266091,0.119512,4.0
239,0.594769,0.522273,0.0405346,0.126199,37.0
10,0.594874,0.363192,0.0321236,0.0998827,11.0
317,0.594975,0.459853,0.0265691,0.146775,26.0
58,0.595111,0.369032,0.0229926,0.0981075,9.0
322,0.595207,0.455446,0.0351696,0.151039,26.0
163,0.595553,0.378056,0.0328503,0.109275,23.0
243,0.596081,0.442666,0.0269911,0.111433,26.0
213,0.596109,0.478412,0.0452343,0.140227,18.0
84,0.596487,0.383373,0.0289085,0.0799121,5.0
318,0.596501,0.459574,0.0272582,0.146415,26.0
78,0.596819,0.409955,0.0281016,0.101537,11.0
140,0.597103,0.278867,0.0283664,0.0931947,14.0
356,0.597265,0.471924,0.0349964,0.148935,18.0
203,0.597495,0.360376,0.037669,0.0992501,33.0
238,0.597561,0.523445,0.0440986,0.132007,37.0
321,0.597719,0.457588,0.0353711,0.150737,26.0
242,0.598196,0.436796,0.0276454,0.106778,26.0
319,0.598671,0.460056,0.0303339,0.147114,26.0
56,0.598884,0.198381,0.0168723,0.0728035,12.0
241,0.599038,0.433993,0.0264783,0.1051,26.0
320,0.599348,0.460116,0.0338315,0.148008,26.0
124,0.599388,0.488399,0.0446254,0.108434,20.0
110,0.599675,0.526162,0.0286483,0.118932,4.0
355,0.600156,0.474545,0.0341537,0.149933,18.0
282,0.600592,0.444516,0.0298487,0.110581,18.0
83,0.601301,0.383475,0.0269209,0.0830912,5.0
237,0.601412,0.526716,0.0455699,0.134009,37.0
240,0.601505,0.431537,0.0295999,0.104226,26.0
77,0.602018,0.411085,0.0293364,0.101897,11.0
209,0.602302,0.357596,0.0410561,0.108082,25.0
139,0.602549,0.276661,0.0226977,0.0897615,14.0
57,0.603021,0.36664,0.0210301,0.0953909,9.0
39,0.603551,0.641373,0.0315545,0.129942,2.0
354,0.603602,0.471327,0.0327162,0.154147,18.0
212,0.60367,0.481511,0.0401328,0.139562,18.0
55,0.603827,0.195807,0.0168429,0.0728225,12.0
236,0.603953,0.530718,0.0434862,0.126493,37.0
109,0.604495,0.529091,0.0293581,0.121561,4.0
162,0.604736,0.37754,0.032317,0.109131,23.0
239,0.605113,0.425142,0.0341011,0.0968565,26.0
235,0.605233,0.532946,0.0404887,0.120521,37.0
236,0.605544,0.435669,0.0438805,0.118631,26.0
11,0.605575,0.363313,0.0312873,0.0982113,11.0
82,0.605578,0.383301,0.0268936,0.0855535,5.0
235,0.606435,0.433942,0.0420683,0.117454,26.0
353,0.606785,0.466761,0.032129,0.156385,18.0
234,0.607011,0.532681,0.0429854,0.120985,37.0
123,0.607035,0.48847,0.0412001,0.108262,20.0
138,0.607129,0.276012,0.0180598,0.0852727,14.0
202,0.607512,0.360757,0.0315632,0.100323,33.0
76,0.607519,0.410658,0.0310876,0.103072,11.0
374,0.608056,0.628876,0.438681,0.727576,51.0
238,0.608148,0.41995,0.038735,0.0896988,26.0
237,0.60879,0.428571,0.0417704,0.104123,26.0
54,0.60894,0.194647,0.0158416,0.0715425,12.0
233,0.609403,0.532666,0.0455547,0.122158,37.0
108,0.609856,0.53733,0.0307763,0.124106,4.0
81,0.610113,0.382203,0.0250426,0.0855954,5.0
234,0.610116,0.432606,0.0407398,0.117272,26.0
352,0.610166,0.465848,0.0325186,0.157884,18.0
56,0.610322,0.364632,0.0204909,0.0948123,9.0
137,0.610433,0.274704,0.0186693,0.0854422,14.0
211,0.61067,0.486462,0.037085,0.140741,18.0
208,0.610905,0.360294,0.0374152,0.107857,25.0
283,0.611732,0.44719,0.0370304,0.115599,18.0
38,0.612593,0.63971,0.0321944,0.131335,2.0
53,0.612997,0.193004,0.0163682,0.0716505,12.0
136,0.613691,0.274845,0.0203173,0.086291,14.0
232,0.613816,0.531875,0.0469199,0.12816,37.0
75,0.613887,0.411021,0.0310371,0.103246,11.0
233,0.613902,0.431834,0.0356646,0.115859,26.0
351,0.614054,0.466013,0.0336191,0.160795,18.0
80,0.614524,0.381028,0.0247225,0.0859781,5.0
161,0.614649,0.377635,0.0314304,0.107463,23.0
6,0.615532,0.320317,0.0246278,0.0979342,9.0
107,0.615634,0.543065,0.030204,0.133161,4.0
12,0.615773,0.363332,0.03031,0.0966224,11.0
55,0.615863,0.364178,0.0221473,0.0951046,9.0
135,0.616398,0.272168,0.0226026,0.0871436,14.0
122,0.616442,0.488528,0.0410091,0.105938,20.0
201,0.61649,0.358985,0.0298016,0.100855,33.0
232,0.616732,0.430371,0.0280696,0.114002,26.0
52,0.617425,0.191375,0.0165772,0.0718169,12.0
134,0.617786,0.27206,0.0273771,0.0880058,14.0
79,0.618517,0.380805,0.025328,0.0835598,5.0
350,0.6188,0.467897,0.0335002,0.157778,18.0
133,0.619187,0.274477,0.0301263,0.0925152,14.0
210,0.619232,0.488921,0.0361452,0.135722,18.0
231,0.619557,0.428528,0.0270334,0.113098,26.0
207,0.619739,0.364034,0.0343834,0.106537,25.0
231,0.620206,0.531461,0.0422867,0.128018,37.0
74,0.62036,0.41014,0.030761,0.104038,11.0
284,0.62058,0.453693,0.0382966,0.115922,18.0
51,0.621585,0.189895,0.0151758,0.0710041,12.0
54,0.621739,0.362843,0.0222735,0.0932853,9.0
7,0.622006,0.321491,0.0199437,0.0956563,9.0
106,0.622006,0.544678,0.0300153,0.129186,4.0
230,0.622117,0.423111,0.0265028,0.116688,26.0
37,0.622892,0.642115,0.0326016,0.132457,2.0
349,0.62308,0.464707,0.0342182,0.157465,18.0
132,0.623221,0.275338,0.0275645,0.0892819,14.0
160,0.623312,0.379831,0.0339095,0.109016,23.0
78,0.624176,0.379358,0.0239977,0.0812095,5.0
200,0.62441,0.35885,0.0307036,0.0991152,33.0
50,0.62456,0.189076,0.016106,0.0710174,12.0
13,0.62547,0.363085,0.0280882,0.0962459,11.0
229,0.62564,0.417464,0.0295689,0.122446,26.0
73,0.626175,0.409729,0.0287538,0.10249,11.0
209,0.626365,0.489606,0.0482851,0.133915,18.0
121,0.626718,0.488941,0.0359362,0.101653,20.0
230,0.626881,0.532306,0.0378312,0.127739,37.0
348,0.627728,0.465494,0.0347022,0.157398,18.0
53,0.627774,0.361876,0.0233899,0.0919312,9.0
131,0.627823,0.275538,0.0235314,0.0872262,14.0
49,0.627829,0.187596,0.0168606,0.0735084,12.0
105,0.628034,0.547113,0.0300049,0.126201,4.0
285,0.628367,0.459462,0.0338198,0.119998,18.0
228,0.62843,0.415118,0.0322373,0.122114,26.0
199,0.628889,0.357379,0.039987,0.0931701,33.0
77,0.629058,0.376957,0.0224653,0.0796493,5.0
8,0.629586,0.322449,0.0194699,0.0958935,9.0
208,0.629952,0.489088,0.0531357,0.13501,18.0
48,0.630692,0.187045,0.0172869,0.0760466,12.0
227,0.630816,0.412986,0.0322399,0.125157,26.0
206,0.631127,0.363818,0.0306271,0.105655,25.0
36,0.63159,0.647708,0.0306208,0.137906,2.0
347,0.631753,0.46802,0.0354595,0.154645,18.0
130,0.631858,0.277027,0.0225989,0.0884301,14.0
72,0.632083,0.407647,0.0265882,0.101356,11.0
47,0.633095,0.18725,0.0159577,0.0752645,12.0
104,0.633234,0.548151,0.0321655,0.125102,4.0
159,0.633271,0.382384,0.0354216,0.106347,23.0
226,0.634148,0.41294,0.0305153,0.128945,26.0
76,0.63425,0.376727,0.0231793,0.0800008,5.0
46,0.63448,0.187474,0.0155286,0.0739383,12.0
52,0.6346,0.359232,0.0254589,0.0914257,9.0
120,0.63473,0.489697,0.0340734,0.097707,20.0
129,0.634755,0.276346,0.024416,0.0869711,14.0
45,0.634811,0.18685,0.0167081,0.0759952,12.0
14,0.634905,0.361647,0.0255828,0.098539,11.0
198,0.635449,0.361352,0.0445387,0.0979555,33.0
286,0.636174,0.460553,0.0304937,0.124473,18.0
346,0.636191,0.467223,0.0362423,0.152705,18.0
126,0.636653,0.274582,0.0344365,0.0853371,14.0
103,0.636667,0.550956,0.0373396,0.119765,4.0
229,0.636756,0.531844,0.0382216,0.126182,37.0
44,0.636991,0.186803,0.0163715,0.0730588,12.0
128,0.637194,0.276128,0.0232001,0.084835,14.0
71,0.637426,0.405854,0.0246783,0.10157,11.0
9,0.637915,0.324132,0.0190632,0.0945927,9.0
207,0.63829,0.486951,0.0567689,0.139157,18.0
43,0.638619,0.185895,0.0160717,0.0741632,12.0
127,0.638834,0.27439,0.0254156,0.0838539,14.0
225,0.639166,0.414051,0.0280623,0.128049,26.0
42,0.639536,0.185581,0.0159339,0.0730727,12.0
41,0.640071,0.185012,0.0159799,0.0718635,12.0
345,0.640233,0.469964,0.035708,0.151746,18.0
75,0.640242,0.373202,0.0222292,0.0753764,5.0
40,0.640585,0.184039,0.0168862,0.0720407,12.0
51,0.640593,0.357543,0.0283178,0.0949943,9.0
102,0.640894,0.557352,0.0389506,0.119632,4.0
39,0.640969,0.18257,0.0171048,0.0748696,12.0
35,0.641019,0.651631,0.034246,0.138448,2.0
125,0.641907,0.275524,0.0320378,0.0844847,14.0
38,0.641913,0.180569,0.0173305,0.0773143,12.0
70,0.642068,0.403531,0.0204893,0.104008,11.0
15,0.642465,0.362401,0.0232013,0.0983306,11.0
205,0.642798,0.364086,0.0276337,0.103779,25.0
37,0.64311,0.178986,0.0173855,0.0801009,12.0
119,0.643177,0.49149,0.0297206,0.0942275,20.0
36,0.644141,0.176529,0.0167763,0.0833634,12.0
206,0.644507,0.488253,0.0529479,0.139648,18.0
287,0.644883,0.460046,0.0307791,0.127245,18.0
197,0.644936,0.362123,0.0414409,0.0986743,33.0
35,0.645293,0.181032,0.0151794,0.0729202,12.0
224,0.645376,0.416699,0.0299535,0.125779,26.0
50,0.645651,0.355686,0.0276513,0.0974421,9.0
344,0.64591,0.470126,0.0336624,0.150256,18.0
74,0.645992,0.373958,0.0236637,0.0776801,5.0
158,0.646149,0.383576,0.0322379,0.101701,23.0
10,0.646258,0.324523,0.0197359,0.0925178,9.0
69,0.64642,0.404421,0.0194306,0.102318,11.0
34,0.646682,0.182067,0.0148202,0.0677866,12.0
228,0.646767,0.532432,0.041602,0.128239,37.0
101,0.647381,0.561467,0.0370925,0.123579,4.0
1,0.648036,0.721349,0.0541845,0.135026,2.0
33,0.648343,0.183672,0.0147356,0.0639892,12.0
223,0.648615,0.415444,0.0365563,0.123599,26.0
124,0.64898,0.275254,0.027346,0.0856717,14.0
32,0.649744,0.18402,0.0164723,0.0632801,12.0
16,0.650524,0.364718,0.0200601,0.0992442,11.0
204,0.650985,0.362866,0.0323662,0.0984795,25.0
49,0.651054,0.353481,0.0254529,0.0995124,9.0
205,0.651377,0.48936,0.0449966,0.135295,18.0
31,0.651421,0.183919,0.0175157,0.0654148,12.0
68,0.651652,0.402394,0.0197961,0.102991,11.0
222,0.651794,0.415119,0.0451326,0.120522,26.0
343,0.651961,0.465448,0.0330613,0.158011,18.0
34,0.651973,0.653385,0.0427911,0.134064,2.0
118,0.652104,0.492726,0.0275525,0.092709,20.0
73,0.652561,0.370174,0.0238444,0.0823468,5.0
30,0.652623,0.184823,0.0194222,0.0656993,12.0
29,0.653727,0.185797,0.0216733,0.0675501,12.0
196,0.654084,0.364597,0.0387151,0.0971164,33.0
27,0.654167,0.184188,0.021389,0.0695974,12.0
11,0.654173,0.325614,0.0210109,0.0927701,9.0
28,0.654203,0.185282,0.0220901,0.0690819,12.0
100,0.654715,0.561911,0.0347001,0.123732,4.0
227,0.655196,0.532777,0.0431283,0.127477,37.0
157,0.655366,0.384879,0.0324352,0.0995843,23.0
67,0.655438,0.400936,0.0192217,0.104068,11.0
288,0.655523,0.460279,0.0350717,0.128707,18.0
147,0.655714,0.531376,0.0542504,0.128127,18.0
48,0.656115,0.352094,0.0224461,0.0974923,9.0
2,0.656223,0.719965,0.0560994,0.133381,2.0
221,0.656757,0.414578,0.0503884,0.119601,26.0
146,0.657112,0.531719,0.0504172,0.129275,18.0
203,0.657341,0.363915,0.0385286,0.0991284,25.0
123,0.657459,0.27522,0.0235178,0.0837648,14.0
17,0.657881,0.364038,0.0179691,0.0996216,11.0
342,0.657945,0.464323,0.0308974,0.157906,18.0
72,0.658306,0.368869,0.0243052,0.0882702,5.0
117,0.659257,0.492361,0.0275367,0.0923496,20.0
145,0.659304,0.533285,0.0456888,0.131927,18.0
66,0.659471,0.39963,0.0198216,0.101626,11.0
204,0.659616,0.491547,0.0393092,0.132013,18.0
33,0.660744,0.65384,0.0510863,0.133582,2.0
99,0.661122,0.563487,0.0328364,0.121431,4.0
47,0.661227,0.35255,0.0201848,0.0952851,9.0
144,0.661844,0.534997,0.0393201,0.134069,18.0
12,0.66241,0.32539,0.022943,0.0942995,9.0
140,0.662578,0.534621,0.0488108,0.135015,18.0
148,0.663224,0.533129,0.0369846,0.131404,18.0
195,0.663341,0.365155,0.0363092,0.0989448,33.0
65,0.663516,0.398362,0.0212419,0.102574,11.0
3,0.66359,0.713347,0.0558639,0.129076,2.0
156,0.663628,0.384862,0.0308051,0.0985567,23.0
98,0.663869,0.56523,0.0358348,0.120806,4.0
220,0.663888,0.413052,0.052849,0.118211,26.0
341,0.664179,0.464208,0.0303799,0.1643,18.0
226,0.664224,0.536054,0.0465306,0.13195,37.0
71,0.664312,0.367609,0.0244931,0.0893593,5.0
122,0.664677,0.275289,0.0207632,0.0863922,14.0
139,0.664892,0.534458,0.0470397,0.133848,18.0
149,0.665031,0.536549,0.0340367,0.13356,18.0
143,0.665317,0.536704,0.0322899,0.136984,18.0
202,0.66563,0.36666,0.0420508,0.102749,25.0
46,0.665922,0.351828,0.0192627,0.0934519,9.0
18,0.66602,0.365712,0.0175059,0.0999097,11.0
132,0.666044,0.540142,0.0512176,0.13963,18.0
289,0.666148,0.46062,0.0418938,0.126688,18.0
32,0.666215,0.652939,0.0503031,0.129692,2.0
126,0.666639,0.546093,0.0473143,0.139211,18.0
141,0.666643,0.534666,0.0349163,0.132499,18.0
131,0.666828,0.541584,0.0468803,0.13603,18.0
64,0.667017,0.397791,0.0217577,0.103107,11.0
97,0.667146,0.568052,0.0415596,0.123726,4.0
116,0.667174,0.492275,0.0269268,0.0895774,20.0
203,0.667178,0.497002,0.0332147,0.129275,18.0
142,0.667199,0.535581,0.0299038,0.133054,18.0
125,0.667278,0.546404,0.0530781,0.138293,18.0
153,0.667705,0.535208,0.0505469,0.133067,18.0
138,0.667877,0.53751,0.0438349,0.135674,18.0
152,0.668529,0.537717,0.0475932,0.134732,18.0
150,0.668553,0.538612,0.0366127,0.131815,18.0
154,0.668615,0.533462,0.0522069,0.131969,18.0
4,0.668903,0.705429,0.0536224,0.119829,2.0
130,0.668915,0.543557,0.04117,0.13414,18.0
1,0.668921,0.303538,0.0250682,0.084811,5.0
219,0.668981,0.415106,0.0483257,0.120349,26.0
151,0.669624,0.539729,0.0450118,0.134223,18.0
121,0.66978,0.275567,0.0239816,0.0871582,14.0
45,0.669988,0.3515,0.019795,0.0957325,9.0
63,0.670172,0.39669,0.0231159,0.101249,11.0
127,0.670242,0.546371,0.0390453,0.13618,18.0
137,0.670419,0.541065,0.0392614,0.137513,18.0
155,0.670888,0.383092,0.0276204,0.0972054,23.0
129,0.670914,0.545138,0.0369111,0.134375,18.0
13,0.67095,0.325173,0.0258725,0.0955303,9.0
124,0.671017,0.54637,0.0532921,0.135815,18.0
340,0.671221,0.461912,0.0295783,0.160925,18.0
70,0.671237,0.36652,0.0226709,0.0855419,5.0
194,0.671547,0.366103,0.036011,0.0959979,33.0
133,0.671675,0.541606,0.0360551,0.13948,18.0
96,0.672024,0.572941,0.0433043,0.130648,4.0
128,0.672145,0.546084,0.0340928,0.137181,18.0
126,0.672779,0.547578,0.0321468,0.136767,24.0
136,0.673142,0.54265,0.0345659,0.134686,18.0
134,0.673446,0.542994,0.0275401,0.136569,18.0
202,0.67353,0.49764,0.0327505,0.130213,18.0
19,0.673935,0.366749,0.0203445,0.102586,11.0
225,0.673965,0.535848,0.0467842,0.135701,37.0
135,0.674135,0.54321,0.0270715,0.134564,18.0
5,0.674267,0.701497,0.0503421,0.11735,2.0
62,0.674272,0.396712,0.0234005,0.101763,11.0
44,0.674581,0.349717,0.0201637,0.0968643,9.0
201,0.674665,0.367945,0.0390008,0.10688,25.0
193,0.675593,0.366704,0.0434132,0.0950733,33.0
120,0.675913,0.274928,0.0259443,0.0863601,14.0
123,0.675976,0.546615,0.0496613,0.135954,18.0
290,0.67618,0.462104,0.0461349,0.125169,18.0
218,0.676394,0.415172,0.0336197,0.123773,26.0
2,0.676396,0.303646,0.0215677,0.0851334,5.0
155,0.676784,0.533218,0.0373406,0.131973,18.0
69,0.677117,0.363226,0.02129,0.0871299,5.0
339,0.677427,0.464868,0.0301501,0.164732,18.0
61,0.677528,0.395821,0.0248459,0.102595,11.0
217,0.678165,0.416607,0.0369567,0.122821,26.0
43,0.678598,0.348102,0.0222153,0.0969629,9.0
14,0.678909,0.324587,0.0283885,0.0970521,9.0
154,0.679337,0.379732,0.0228421,0.0956084,23.0
201,0.679419,0.497667,0.0342193,0.130034,18.0
6,0.679796,0.700496,0.0472599,0.116694,2.0
95,0.680111,0.5783,0.0391417,0.12938,4.0
122,0.681233,0.546584,0.0464715,0.134672,18.0
20,0.681279,0.367992,0.0231953,0.104308,11.0
119,0.681485,0.274734,0.0290114,0.0880966,14.0
42,0.681782,0.346529,0.0235928,0.0980692,9.0
156,0.681814,0.534672,0.0288893,0.130564,18.0
192,0.682155,0.365334,0.0494127,0.0987412,33.0
60,0.68263,0.395036,0.0243499,0.0996596,11.0
31,0.682902,0.652023,0.0610412,0.124748,2.0
68,0.683125,0.361411,0.0217294,0.0876837,5.0
291,0.683247,0.463867,0.0446109,0.125634,18.0
157,0.683893,0.536416,0.0293506,0.130098,18.0
338,0.684058,0.465478,0.0293534,0.162693,18.0
118,0.684321,0.273795,0.0323432,0.0862165,14.0
158,0.684384,0.536255,0.0361699,0.132465,18.0
224,0.684555,0.535056,0.0479483,0.132344,37.0
200,0.684612,0.370371,0.035443,0.110292,25.0
3,0.684818,0.303822,0.021952,0.0854792,5.0
216,0.685397,0.41647,0.0319593,0.123116,26.0
159,0.685458,0.533625,0.0441933,0.129967,18.0
41,0.685617,0.344571,0.0228022,0.0954516,9.0
7,0.685682,0.697022,0.0464904,0.127134,2.0
160,0.685817,0.531867,0.0524603,0.128,18.0
161,0.686177,0.531551,0.057885,0.129076,18.0
15,0.686268,0.324707,0.0322518,0.0973939,9.0
59,0.686696,0.39504,0.0244713,0.101455,11.0
121,0.6871,0.549418,0.0442743,0.135035,18.0
200,0.687288,0.496555,0.0389173,0.135286,18.0
199,0.688498,0.496795,0.0537213,0.13627,18.0
153,0.688577,0.379956,0.0215022,0.0991224,23.0
117,0.68877,0.274547,0.0299673,0.087987,14.0
40,0.689011,0.342381,0.0216591,0.0949542,9.0
